technology,month,day,hour,generation_mwh
Nuclear,7,11,0,6836.4
Nuclear,7,11,1,6861.4
Nuclear,7,11,2,6879.4
Nuclear,7,11,3,6904.4
Nuclear,7,11,4,6922.4
Nuclear,7,11,5,6944.4
Nuclear,7,11,6,6969.4
Nuclear,7,11,7,6982.4
Nuclear,7,11,8,6989.4
Nuclear,7,11,9,6985.4
Nuclear,7,11,10,6975.4
Nuclear,7,11,11,6973.4
Nuclear,7,11,12,6965.4
Nuclear,7,11,13,6966.4
Nuclear,7,11,14,6966.4
Nuclear,7,11,15,6961.4
Nuclear,7,11,16,6964.4
Nuclear,7,11,17,6956.4
Nuclear,7,11,18,6957.4
Nuclear,7,11,19,6962.4
Nuclear,7,11,20,6960.4
Nuclear,7,11,21,6962.4
Nuclear,7,11,22,6968.4
Nuclear,7,11,23,6970.4
Nuclear,7,12,0,6979.8
Nuclear,7,12,1,6980.8
Nuclear,7,12,2,6982.8
Nuclear,7,12,3,6981.8
Nuclear,7,12,4,6984.8
Nuclear,7,12,5,6981.8
Nuclear,7,12,6,6982.8
Nuclear,7,12,7,6985.8
Nuclear,7,12,8,6981.8
Nuclear,7,12,9,6982.8
Nuclear,7,12,10,6972.8
Nuclear,7,12,11,6972.8
Nuclear,7,12,12,6968.8
Nuclear,7,12,13,6963.8
Nuclear,7,12,14,6959.8
Nuclear,7,12,15,6957.8
Nuclear,7,12,16,6961.8
Nuclear,7,12,17,6946.8
Nuclear,7,12,18,6951.8
Nuclear,7,12,19,6949.8
Nuclear,7,12,20,6950.8
Nuclear,7,12,21,6959.8
Nuclear,7,12,22,6957.8
Nuclear,7,12,23,6971.8
Nuclear,7,13,0,6950.8
Nuclear,7,13,1,6951.8
Nuclear,7,13,2,6953.8
Nuclear,7,13,3,6951.8
Nuclear,7,13,4,6954.8
Nuclear,7,13,5,6952.8
Nuclear,7,13,6,6951.8
Nuclear,7,13,7,6955.8
Nuclear,7,13,8,6951.8
Nuclear,7,13,9,6951.8
Nuclear,7,13,10,6942.8
Nuclear,7,13,11,6943.8
Nuclear,7,13,12,6939.8
Nuclear,7,13,13,6934.8
Nuclear,7,13,14,6926.8
Nuclear,7,13,15,6926.8
Nuclear,7,13,16,6928.8
Nuclear,7,13,17,6915.8
Nuclear,7,13,18,6919.8
Nuclear,7,13,19,6916.8
Nuclear,7,13,20,6919.8
Nuclear,7,13,21,6927.8
Nuclear,7,13,22,6927.8
Nuclear,7,13,23,6942.8
Nuclear,7,14,0,6958.9
Nuclear,7,14,1,6960.9
Nuclear,7,14,2,6961.9
Nuclear,7,14,3,6962.9
Nuclear,7,14,4,6962.9
Nuclear,7,14,5,6959.9
Nuclear,7,14,6,6960.9
Nuclear,7,14,7,6962.9
Nuclear,7,14,8,6959.9
Nuclear,7,14,9,6960.9
Nuclear,7,14,10,6948.9
Nuclear,7,14,11,6952.9
Nuclear,7,14,12,6947.9
Nuclear,7,14,13,6942.9
Nuclear,7,14,14,6935.9
Nuclear,7,14,15,6933.9
Nuclear,7,14,16,6935.9
Nuclear,7,14,17,6922.9
Nuclear,7,14,18,6925.9
Nuclear,7,14,19,6926.9
Nuclear,7,14,20,6929.9
Nuclear,7,14,21,6936.9
Nuclear,7,14,22,6936.9
Nuclear,7,14,23,6949.9
Nuclear,7,15,0,6995.1
Nuclear,7,15,1,6997.1
Nuclear,7,15,2,7000.1
Nuclear,7,15,3,6998.1
Nuclear,7,15,4,6995.1
Nuclear,7,15,5,6998.1
Nuclear,7,15,6,6999.1
Nuclear,7,15,7,6998.1
Nuclear,7,15,8,6996.1
Nuclear,7,15,9,6990.1
Nuclear,7,15,10,6994.1
Nuclear,7,15,11,6993.1
Nuclear,7,15,12,6988.1
Nuclear,7,15,13,6985.1
Nuclear,7,15,14,6980.1
Nuclear,7,15,15,6980.1
Nuclear,7,15,16,6977.1
Nuclear,7,15,17,6974.1
Nuclear,7,15,18,6975.1
Nuclear,7,15,19,6975.1
Nuclear,7,15,20,6981.1
Nuclear,7,15,21,6983.1
Nuclear,7,15,22,6991.1
Nuclear,7,15,23,6994.1
Nuclear,7,16,0,7003.2
Nuclear,7,16,1,7005.2
Nuclear,7,16,2,7008.2
Nuclear,7,16,3,7007.2
Nuclear,7,16,4,7004.2
Nuclear,7,16,5,7009.2
Nuclear,7,16,6,7008.2
Nuclear,7,16,7,7009.2
Nuclear,7,16,8,7006.2
Nuclear,7,16,9,6999.2
Nuclear,7,16,10,7004.2
Nuclear,7,16,11,7001.3
Nuclear,7,16,12,6996.2
Nuclear,7,16,13,6990.2
Nuclear,7,16,14,6988.2
Nuclear,7,16,15,6988.2
Nuclear,7,16,16,6986.2
Nuclear,7,16,17,6983.2
Nuclear,7,16,18,6983.2
Nuclear,7,16,19,6983.2
Nuclear,7,16,20,6988.2
Nuclear,7,16,21,6989.2
Nuclear,7,16,22,6997.2
Nuclear,7,16,23,7001.2
Nuclear,7,17,0,6992.7
Nuclear,7,17,1,6996.7
Nuclear,7,17,2,6997.7
Nuclear,7,17,3,7000.7
Nuclear,7,17,4,7003.7
Nuclear,7,17,5,7004.7
Nuclear,7,17,6,7005.7
Nuclear,7,17,7,7005.7
Nuclear,7,17,8,7004.7
Nuclear,7,17,9,7003.7
Nuclear,7,17,10,6997.7
Nuclear,7,17,11,6991.7
Nuclear,7,17,12,6984.7
Nuclear,7,17,13,6978.7
Nuclear,7,17,14,6972.7
Nuclear,7,17,15,6968.7
Nuclear,7,17,16,6968.7
Nuclear,7,17,17,6967.7
Nuclear,7,17,18,6966.7
Nuclear,7,17,19,6958.7
Nuclear,7,17,20,6962.7
Nuclear,7,17,21,6966.7
Nuclear,7,17,22,6972.7
Nuclear,7,17,23,6975.7
Nuclear,7,18,0,6978.1
Nuclear,7,18,1,6980.1
Nuclear,7,18,2,6981.1
Nuclear,7,18,3,6984.1
Nuclear,7,18,4,6989.1
Nuclear,7,18,5,6986.1
Nuclear,7,18,6,6988.1
Nuclear,7,18,7,6988.0
Nuclear,7,18,8,6990.0
Nuclear,7,18,9,6987.1
Nuclear,7,18,10,6978.1
Nuclear,7,18,11,6974.1
Nuclear,7,18,12,6965.1
Nuclear,7,18,13,6958.1
Nuclear,7,18,14,6956.1
Nuclear,7,18,15,6954.1
Nuclear,7,18,16,6959.1
Nuclear,7,18,17,6948.1
Nuclear,7,18,18,6951.1
Nuclear,7,18,19,6953.1
Nuclear,7,18,20,6949.1
Nuclear,7,18,21,6954.1
Nuclear,7,18,22,6952.1
Nuclear,7,18,23,6963.1
Nuclear,7,19,0,6977.8
Nuclear,7,19,1,6980.8
Nuclear,7,19,2,6979.8
Nuclear,7,19,3,6983.8
Nuclear,7,19,4,6987.8
Nuclear,7,19,5,6984.8
Nuclear,7,19,6,6986.8
Nuclear,7,19,7,6986.7
Nuclear,7,19,8,6987.8
Nuclear,7,19,9,6986.7
Nuclear,7,19,10,6976.8
Nuclear,7,19,11,6972.8
Nuclear,7,19,12,6965.8
Nuclear,7,19,13,6957.8
Nuclear,7,19,14,6955.8
Nuclear,7,19,15,6952.8
Nuclear,7,19,16,6957.8
Nuclear,7,19,17,6946.8
Nuclear,7,19,18,6948.8
Nuclear,7,19,19,6951.8
Nuclear,7,19,20,6947.8
Nuclear,7,19,21,6952.8
Nuclear,7,19,22,6952.8
Nuclear,7,19,23,6963.8
Nuclear,7,20,0,6949.3
Nuclear,7,20,1,6948.3
Nuclear,7,20,2,6948.3
Nuclear,7,20,3,6953.3
Nuclear,7,20,4,6955.3
Nuclear,7,20,5,6956.3
Nuclear,7,20,6,6959.3
Nuclear,7,20,7,6965.3
Nuclear,7,20,8,6963.3
Nuclear,7,20,9,6959.3
Nuclear,7,20,10,6954.3
Nuclear,7,20,11,6949.3
Nuclear,7,20,12,6941.3
Nuclear,7,20,13,6937.3
Nuclear,7,20,14,6936.3
Nuclear,7,20,15,6929.3
Nuclear,7,20,16,6922.3
Nuclear,7,20,17,6919.3
Nuclear,7,20,18,6916.3
Nuclear,7,20,19,6923.3
Nuclear,7,20,20,6926.3
Nuclear,7,20,21,6937.3
Nuclear,7,20,22,6938.3
Nuclear,7,20,23,6941.3
Nuclear,7,21,0,6957.3
Nuclear,7,21,1,6962.3
Nuclear,7,21,2,6960.3
Nuclear,7,21,3,6964.3
Nuclear,7,21,4,6967.3
Nuclear,7,21,5,6971.3
Nuclear,7,21,6,6973.3
Nuclear,7,21,7,6977.3
Nuclear,7,21,8,6974.3
Nuclear,7,21,9,6969.3
Nuclear,7,21,10,6964.3
Nuclear,7,21,11,6958.3
Nuclear,7,21,12,6950.3
Nuclear,7,21,13,6941.3
Nuclear,7,21,14,6937.3
Nuclear,7,21,15,6924.3
Nuclear,7,21,16,6933.3
Nuclear,7,21,17,6930.3
Nuclear,7,21,18,6932.3
Nuclear,7,21,19,6938.3
Nuclear,7,21,20,6941.3
Nuclear,7,21,21,6949.3
Nuclear,7,21,22,6954.3
Nuclear,7,21,23,6957.3
Nuclear,7,22,0,6957.6
Nuclear,7,22,1,6958.6
Nuclear,7,22,2,6957.6
Nuclear,7,22,3,6959.6
Nuclear,7,22,4,6959.6
Nuclear,7,22,5,6959.6
Nuclear,7,22,6,6959.6
Nuclear,7,22,7,6960.6
Nuclear,7,22,8,6961.6
Nuclear,7,22,9,6960.6
Nuclear,7,22,10,6951.6
Nuclear,7,22,11,6949.6
Nuclear,7,22,12,6943.6
Nuclear,7,22,13,6939.6
Nuclear,7,22,14,6938.6
Nuclear,7,22,15,6933.6
Nuclear,7,22,16,6936.6
Nuclear,7,22,17,6924.6
Nuclear,7,22,18,6928.6
Nuclear,7,22,19,6931.6
Nuclear,7,22,20,6930.6
Nuclear,7,22,21,6936.6
Nuclear,7,22,22,6938.6
Nuclear,7,22,23,6946.6
Nuclear,7,23,0,6950.4
Nuclear,7,23,1,6950.4
Nuclear,7,23,2,6953.4
Nuclear,7,23,3,6955.4
Nuclear,7,23,4,6956.4
Nuclear,7,23,5,6959.4
Nuclear,7,23,6,6965.4
Nuclear,7,23,7,6966.4
Nuclear,7,23,8,6966.4
Nuclear,7,23,9,6961.4
Nuclear,7,23,10,6953.4
Nuclear,7,23,11,6947.4
Nuclear,7,23,12,6931.4
Nuclear,7,23,13,6927.4
Nuclear,7,23,14,6926.4
Nuclear,7,23,15,6919.4
Nuclear,7,23,16,6920.4
Nuclear,7,23,17,6921.4
Nuclear,7,23,18,6922.4
Nuclear,7,23,19,6931.4
Nuclear,7,23,20,6931.4
Nuclear,7,23,21,6938.4
Nuclear,7,23,22,6940.4
Nuclear,7,23,23,6940.4
Nuclear,7,24,0,6943.0
Nuclear,7,24,1,6943.0
Nuclear,7,24,2,6945.0
Nuclear,7,24,3,6949.0
Nuclear,7,24,4,6950.0
Nuclear,7,24,5,6952.0
Nuclear,7,24,6,6953.0
Nuclear,7,24,7,6956.0
Nuclear,7,24,8,6952.0
Nuclear,7,24,9,6950.0
Nuclear,7,24,10,6939.0
Nuclear,7,24,11,6933.0
Nuclear,7,24,12,6929.0
Nuclear,7,24,13,6924.0
Nuclear,7,24,14,6923.0
Nuclear,7,24,15,6920.0
Nuclear,7,24,16,6919.0
Nuclear,7,24,17,6919.0
Nuclear,7,24,18,6925.0
Nuclear,7,24,19,6932.0
Nuclear,7,24,20,6933.0
Nuclear,7,24,21,6945.0
Nuclear,7,24,22,6945.0
Nuclear,7,24,23,6945.0
Nuclear,7,25,0,6923.0
Nuclear,7,25,1,6923.0
Nuclear,7,25,2,6927.0
Nuclear,7,25,3,6924.0
Nuclear,7,25,4,6927.0
Nuclear,7,25,5,6925.0
Nuclear,7,25,6,6943.0
Nuclear,7,25,7,6948.0
Nuclear,7,25,8,6937.0
Nuclear,7,25,9,6921.0
Nuclear,7,25,10,6911.0
Nuclear,7,25,11,6906.0
Nuclear,7,25,12,6896.0
Nuclear,7,25,13,6897.0
Nuclear,7,25,14,6894.0
Nuclear,7,25,15,6894.0
Nuclear,7,25,16,6896.0
Nuclear,7,25,17,6896.0
Nuclear,7,25,18,6900.0
Nuclear,7,25,19,6894.0
Nuclear,7,25,20,6903.0
Nuclear,7,25,21,6909.0
Nuclear,7,25,22,6914.0
Nuclear,7,25,23,6913.0
Nuclear,7,26,0,6936.3
Nuclear,7,26,1,6929.3
Nuclear,7,26,2,6931.3
Nuclear,7,26,3,6931.3
Nuclear,7,26,4,6948.3
Nuclear,7,26,5,6952.3
Nuclear,7,26,6,6955.3
Nuclear,7,26,7,6957.3
Nuclear,7,26,8,6957.3
Nuclear,7,26,9,6954.3
Nuclear,7,26,10,6952.3
Nuclear,7,26,11,6950.3
Nuclear,7,26,12,6945.3
Nuclear,7,26,13,6941.3
Nuclear,7,26,14,6934.3
Nuclear,7,26,15,6931.3
Nuclear,7,26,16,6927.3
Nuclear,7,26,17,6930.3
Nuclear,7,26,18,6928.3
Nuclear,7,26,19,6927.3
Nuclear,7,26,20,6934.3
Nuclear,7,26,21,6944.3
Nuclear,7,26,22,6928.3
Nuclear,7,26,23,6928.3
Nuclear,7,27,0,6935.4
Nuclear,7,27,1,6929.4
Nuclear,7,27,2,6931.4
Nuclear,7,27,3,6932.4
Nuclear,7,27,4,6948.4
Nuclear,7,27,5,6954.4
Nuclear,7,27,6,6956.4
Nuclear,7,27,7,6958.4
Nuclear,7,27,8,6959.4
Nuclear,7,27,9,6956.4
Nuclear,7,27,10,6952.4
Nuclear,7,27,11,6950.4
Nuclear,7,27,12,6944.4
Nuclear,7,27,13,6939.4
Nuclear,7,27,14,6929.4
Nuclear,7,27,15,6927.4
Nuclear,7,27,16,6923.4
Nuclear,7,27,17,6926.4
Nuclear,7,27,18,6923.4
Nuclear,7,27,19,6923.4
Nuclear,7,27,20,6929.4
Nuclear,7,27,21,6940.4
Nuclear,7,27,22,6925.4
Nuclear,7,27,23,6927.4
Nuclear,7,28,0,6930.2
Nuclear,7,28,1,6926.2
Nuclear,7,28,2,6933.2
Nuclear,7,28,3,6930.2
Nuclear,7,28,4,6934.2
Nuclear,7,28,5,6948.2
Nuclear,7,28,6,6953.2
Nuclear,7,28,7,6954.2
Nuclear,7,28,8,6954.2
Nuclear,7,28,9,6951.2
Nuclear,7,28,10,6955.2
Nuclear,7,28,11,6949.2
Nuclear,7,28,12,6947.2
Nuclear,7,28,13,6947.2
Nuclear,7,28,14,6941.2
Nuclear,7,28,15,6939.2
Nuclear,7,28,16,6932.2
Nuclear,7,28,17,6922.2
Nuclear,7,28,18,6919.2
Nuclear,7,28,19,6922.2
Nuclear,7,28,20,6928.2
Nuclear,7,28,21,6933.2
Nuclear,7,28,22,6942.2
Nuclear,7,28,23,6942.2
Nuclear,7,29,0,6944.9
Nuclear,7,29,1,6948.9
Nuclear,7,29,2,6954.9
Nuclear,7,29,3,6957.9
Nuclear,7,29,4,6960.9
Nuclear,7,29,5,6963.9
Nuclear,7,29,6,6969.9
Nuclear,7,29,7,6969.9
Nuclear,7,29,8,6966.9
Nuclear,7,29,9,6975.9
Nuclear,7,29,10,6968.9
Nuclear,7,29,11,6963.9
Nuclear,7,29,12,6957.9
Nuclear,7,29,13,6926.9
Nuclear,7,29,14,6921.9
Nuclear,7,29,15,6915.9
Nuclear,7,29,16,6915.9
Nuclear,7,29,17,6912.9
Nuclear,7,29,18,6913.9
Nuclear,7,29,19,6919.9
Nuclear,7,29,20,6924.9
Nuclear,7,29,21,6932.9
Nuclear,7,29,22,6935.9
Nuclear,7,29,23,6935.9
Nuclear,7,30,0,6926.4
Nuclear,7,30,1,6928.4
Nuclear,7,30,2,6930.4
Nuclear,7,30,3,6931.4
Nuclear,7,30,4,6935.4
Nuclear,7,30,5,6939.4
Nuclear,7,30,6,6949.4
Nuclear,7,30,7,6971.4
Nuclear,7,30,8,6966.4
Nuclear,7,30,9,6965.4
Nuclear,7,30,10,6961.4
Nuclear,7,30,11,6958.4
Nuclear,7,30,12,6951.4
Nuclear,7,30,13,6941.4
Nuclear,7,30,14,6910.4
Nuclear,7,30,15,6906.4
Nuclear,7,30,16,6907.4
Nuclear,7,30,17,6905.4
Nuclear,7,30,18,6908.4
Nuclear,7,30,19,6908.4
Nuclear,7,30,20,6915.4
Nuclear,7,30,21,6921.4
Nuclear,7,30,22,6924.4
Nuclear,7,30,23,6924.4
Nuclear,7,31,0,6928.9
Nuclear,7,31,1,6820.9
Nuclear,7,31,2,6613.9
Nuclear,7,31,3,6606.9
Nuclear,7,31,4,6623.9
Nuclear,7,31,5,6644.9
Nuclear,7,31,6,6690.9
Nuclear,7,31,7,6710.9
Nuclear,7,31,8,6732.9
Nuclear,7,31,9,6747.9
Nuclear,7,31,10,6764.9
Nuclear,7,31,11,6779.9
Nuclear,7,31,12,6793.9
Nuclear,7,31,13,6791.9
Nuclear,7,31,14,6805.9
Nuclear,7,31,15,6821.9
Nuclear,7,31,16,6838.9
Nuclear,7,31,17,6857.9
Nuclear,7,31,18,6878.9
Nuclear,7,31,19,6899.9
Nuclear,7,31,20,6907.9
Nuclear,7,31,21,6919.9
Nuclear,7,31,22,6921.9
Nuclear,7,31,23,6923.9
Nuclear,8,1,0,6923.8
Nuclear,8,1,1,6916.8
Nuclear,8,1,2,6918.8
Nuclear,8,1,3,6919.8
Nuclear,8,1,4,6936.8
Nuclear,8,1,5,6941.8
Nuclear,8,1,6,6943.8
Nuclear,8,1,7,6945.8
Nuclear,8,1,8,6946.8
Nuclear,8,1,9,6942.8
Nuclear,8,1,10,6940.8
Nuclear,8,1,11,6937.8
Nuclear,8,1,12,6932.8
Nuclear,8,1,13,6926.8
Nuclear,8,1,14,6919.8
Nuclear,8,1,15,6914.8
Nuclear,8,1,16,6909.8
Nuclear,8,1,17,6913.8
Nuclear,8,1,18,6910.8
Nuclear,8,1,19,6911.8
Nuclear,8,1,20,6917.8
Nuclear,8,1,21,6929.8
Nuclear,8,1,22,6913.8
Nuclear,8,1,23,6915.8
Nuclear,8,2,0,6926.2
Nuclear,8,2,1,6919.2
Nuclear,8,2,2,6920.2
Nuclear,8,2,3,6921.2
Nuclear,8,2,4,6937.2
Nuclear,8,2,5,6943.2
Nuclear,8,2,6,6943.2
Nuclear,8,2,7,6947.2
Nuclear,8,2,8,6947.2
Nuclear,8,2,9,6944.2
Nuclear,8,2,10,6941.2
Nuclear,8,2,11,6939.2
Nuclear,8,2,12,6935.2
Nuclear,8,2,13,6931.2
Nuclear,8,2,14,6924.2
Nuclear,8,2,15,6922.2
Nuclear,8,2,16,6917.2
Nuclear,8,2,17,6920.2
Nuclear,8,2,18,6917.2
Nuclear,8,2,19,6918.2
Nuclear,8,2,20,6923.2
Nuclear,8,2,21,6934.2
Nuclear,8,2,22,6918.2
Nuclear,8,2,23,6918.2
Nuclear,8,3,0,6960.6
Nuclear,8,3,1,6961.6
Nuclear,8,3,2,6966.6
Nuclear,8,3,3,6964.6
Nuclear,8,3,4,6967.6
Nuclear,8,3,5,6969.6
Nuclear,8,3,6,6978.6
Nuclear,8,3,7,6975.6
Nuclear,8,3,8,6976.6
Nuclear,8,3,9,6974.6
Nuclear,8,3,10,6961.6
Nuclear,8,3,11,6958.6
Nuclear,8,3,12,6953.6
Nuclear,8,3,13,6951.6
Nuclear,8,3,14,6943.6
Nuclear,8,3,15,6940.6
Nuclear,8,3,16,6940.6
Nuclear,8,3,17,6935.6
Nuclear,8,3,18,6938.6
Nuclear,8,3,19,6935.6
Nuclear,8,3,20,6958.6
Nuclear,8,3,21,6957.6
Nuclear,8,3,22,6966.6
Nuclear,8,3,23,6948.6
Nuclear,8,4,0,6960.4
Nuclear,8,4,1,6968.4
Nuclear,8,4,2,6977.4
Nuclear,8,4,3,6977.4
Nuclear,8,4,4,6979.4
Nuclear,8,4,5,6980.4
Nuclear,8,4,6,6987.4
Nuclear,8,4,7,6987.4
Nuclear,8,4,8,6987.4
Nuclear,8,4,9,6985.4
Nuclear,8,4,10,6973.4
Nuclear,8,4,11,6963.4
Nuclear,8,4,12,6955.4
Nuclear,8,4,13,6949.4
Nuclear,8,4,14,6941.4
Nuclear,8,4,15,6935.4
Nuclear,8,4,16,6935.4
Nuclear,8,4,17,6939.4
Nuclear,8,4,18,6943.4
Nuclear,8,4,19,6943.4
Nuclear,8,4,20,6966.4
Nuclear,8,4,21,6970.4
Nuclear,8,4,22,6970.4
Nuclear,8,4,23,6948.4
Nuclear,8,5,0,6947.2
Nuclear,8,5,1,6950.2
Nuclear,8,5,2,6952.2
Nuclear,8,5,3,6953.2
Nuclear,8,5,4,6956.2
Nuclear,8,5,5,6958.2
Nuclear,8,5,6,6984.2
Nuclear,8,5,7,6982.2
Nuclear,8,5,8,6983.2
Nuclear,8,5,9,6949.2
Nuclear,8,5,10,6923.2
Nuclear,8,5,11,6903.2
Nuclear,8,5,12,6904.2
Nuclear,8,5,13,6927.2
Nuclear,8,5,14,6925.2
Nuclear,8,5,15,6923.2
Nuclear,8,5,16,6916.2
Nuclear,8,5,17,6914.2
Nuclear,8,5,18,6921.2
Nuclear,8,5,19,6923.2
Nuclear,8,5,20,6958.2
Nuclear,8,5,21,6964.2
Nuclear,8,5,22,6968.2
Nuclear,8,5,23,6944.2
Nuclear,8,6,0,6942.4
Nuclear,8,6,1,6940.4
Nuclear,8,6,2,6940.4
Nuclear,8,6,3,6941.4
Nuclear,8,6,4,6945.4
Nuclear,8,6,5,6946.4
Nuclear,8,6,6,6974.4
Nuclear,8,6,7,6975.4
Nuclear,8,6,8,6975.4
Nuclear,8,6,9,6972.4
Nuclear,8,6,10,6975.4
Nuclear,8,6,11,6943.4
Nuclear,8,6,12,6941.4
Nuclear,8,6,13,6930.4
Nuclear,8,6,14,6923.4
Nuclear,8,6,15,6921.4
Nuclear,8,6,16,6920.4
Nuclear,8,6,17,6920.4
Nuclear,8,6,18,6921.4
Nuclear,8,6,19,6921.4
Nuclear,8,6,20,6924.4
Nuclear,8,6,21,6932.4
Nuclear,8,6,22,6923.4
Nuclear,8,6,23,6932.4
Nuclear,8,7,0,6932.7
Nuclear,8,7,1,6933.7
Nuclear,8,7,2,6938.7
Nuclear,8,7,3,6935.7
Nuclear,8,7,4,6942.7
Nuclear,8,7,5,6945.7
Nuclear,8,7,6,6949.7
Nuclear,8,7,7,6952.7
Nuclear,8,7,8,6953.7
Nuclear,8,7,9,6946.8
Nuclear,8,7,10,6942.7
Nuclear,8,7,11,6935.7
Nuclear,8,7,12,6929.7
Nuclear,8,7,13,6920.7
Nuclear,8,7,14,6916.7
Nuclear,8,7,15,6914.7
Nuclear,8,7,16,6916.7
Nuclear,8,7,17,6913.7
Nuclear,8,7,18,6904.7
Nuclear,8,7,19,6890.7
Nuclear,8,7,20,6892.7
Nuclear,8,7,21,6905.7
Nuclear,8,7,22,6918.7
Nuclear,8,7,23,6923.7
Nuclear,8,8,0,6929.9
Nuclear,8,8,1,6930.9
Nuclear,8,8,2,6927.9
Nuclear,8,8,3,6919.9
Nuclear,8,8,4,6924.9
Nuclear,8,8,5,6924.9
Nuclear,8,8,6,6940.9
Nuclear,8,8,7,6947.9
Nuclear,8,8,8,6945.9
Nuclear,8,8,9,6941.9
Nuclear,8,8,10,6936.9
Nuclear,8,8,11,6929.9
Nuclear,8,8,12,6933.7
Nuclear,8,8,13,6935.7
Nuclear,8,8,14,6930.7
Nuclear,8,8,15,6916.7
Nuclear,8,8,16,6918.7
Nuclear,8,8,17,6923.7
Nuclear,8,8,18,6922.7
Nuclear,8,8,19,6922.7
Nuclear,8,8,20,6925.7
Nuclear,8,8,21,6930.7
Nuclear,8,8,22,6930.7
Nuclear,8,8,23,6931.7
Nuclear,8,9,0,6946.7
Nuclear,8,9,1,6939.7
Nuclear,8,9,2,6945.7
Nuclear,8,9,3,6948.7
Nuclear,8,9,4,6944.7
Nuclear,8,9,5,6947.7
Nuclear,8,9,6,6947.7
Nuclear,8,9,7,6952.7
Nuclear,8,9,8,6953.7
Nuclear,8,9,9,6951.7
Nuclear,8,9,10,6951.7
Nuclear,8,9,11,6943.7
Nuclear,8,9,12,6941.7
Nuclear,8,9,13,6946.7
Nuclear,8,9,14,6946.7
Nuclear,8,9,15,6945.7
Nuclear,8,9,16,6941.7
Nuclear,8,9,17,6947.7
Nuclear,8,9,18,6947.7
Nuclear,8,9,19,6949.7
Nuclear,8,9,20,6950.7
Nuclear,8,9,21,6956.7
Nuclear,8,9,22,6958.7
Nuclear,8,9,23,6942.7
Nuclear,8,10,0,6933.9
Nuclear,8,10,1,6931.9
Nuclear,8,10,2,6958.9
Nuclear,8,10,3,6962.9
Nuclear,8,10,4,6964.9
Nuclear,8,10,5,6965.9
Nuclear,8,10,6,6968.9
Nuclear,8,10,7,6983.9
Nuclear,8,10,8,6984.9
Nuclear,8,10,9,6982.9
Nuclear,8,10,10,6964.9
Nuclear,8,10,11,6961.9
Nuclear,8,10,12,6956.9
Nuclear,8,10,13,6954.9
Nuclear,8,10,14,6937.9
Nuclear,8,10,15,6940.9
Nuclear,8,10,16,6931.9
Nuclear,8,10,17,6928.9
Nuclear,8,10,18,6932.9
Nuclear,8,10,19,6934.9
Nuclear,8,10,20,6939.9
Nuclear,8,10,21,6972.9
Nuclear,8,10,22,6971.9
Nuclear,8,10,23,6971.9
Nuclear,8,11,0,6946.2
Nuclear,8,11,1,6949.2
Nuclear,8,11,2,6950.2
Nuclear,8,11,3,6954.2
Nuclear,8,11,4,6957.2
Nuclear,8,11,5,6957.2
Nuclear,8,11,6,6960.2
Nuclear,8,11,7,6962.2
Nuclear,8,11,8,6961.2
Nuclear,8,11,9,6956.2
Nuclear,8,11,10,6948.2
Nuclear,8,11,11,6940.2
Nuclear,8,11,12,6938.2
Nuclear,8,11,13,6934.2
Nuclear,8,11,14,6933.2
Nuclear,8,11,15,6922.2
Nuclear,8,11,16,6924.2
Nuclear,8,11,17,6921.2
Nuclear,8,11,18,6919.2
Nuclear,8,11,19,6923.2
Nuclear,8,11,20,6925.2
Nuclear,8,11,21,6934.2
Nuclear,8,11,22,6933.2
Nuclear,8,11,23,6941.2
Nuclear,8,12,0,6937.7
Nuclear,8,12,1,6944.7
Nuclear,8,12,2,6944.7
Nuclear,8,12,3,6950.7
Nuclear,8,12,4,6945.7
Nuclear,8,12,5,6948.7
Nuclear,8,12,6,6948.7
Nuclear,8,12,7,6982.7
Nuclear,8,12,8,6980.7
Nuclear,8,12,9,6976.7
Nuclear,8,12,10,6968.7
Nuclear,8,12,11,6934.7
Nuclear,8,12,12,6930.7
Nuclear,8,12,13,6934.7
Nuclear,8,12,14,6934.7
Nuclear,8,12,15,6925.7
Nuclear,8,12,16,6923.7
Nuclear,8,12,17,6922.7
Nuclear,8,12,18,6921.7
Nuclear,8,12,19,6952.7
Nuclear,8,12,20,6961.7
Nuclear,8,12,21,6965.7
Nuclear,8,12,22,6965.7
Nuclear,8,12,23,6939.7
Nuclear,8,13,0,6926.6
Nuclear,8,13,1,6929.6
Nuclear,8,13,2,6919.6
Nuclear,8,13,3,6934.6
Nuclear,8,13,4,6937.6
Nuclear,8,13,5,6935.6
Nuclear,8,13,6,6938.6
Nuclear,8,13,7,6965.6
Nuclear,8,13,8,6960.6
Nuclear,8,13,9,6957.6
Nuclear,8,13,10,6952.6
Nuclear,8,13,11,6917.6
Nuclear,8,13,12,6907.6
Nuclear,8,13,13,6905.6
Nuclear,8,13,14,6901.6
Nuclear,8,13,15,6904.6
Nuclear,8,13,16,6904.6
Nuclear,8,13,17,6907.6
Nuclear,8,13,18,6906.6
Nuclear,8,13,19,6935.6
Nuclear,8,13,20,6934.6
Nuclear,8,13,21,6938.6
Nuclear,8,13,22,6940.6
Nuclear,8,13,23,6914.6
Nuclear,8,14,0,6906.6
Nuclear,8,14,1,6902.6
Nuclear,8,14,2,6908.6
Nuclear,8,14,3,6912.6
Nuclear,8,14,4,6911.6
Nuclear,8,14,5,6912.6
