ID,City,Year,Sport,Event,Sex,Medal,Age,Name,NOC
121133,Paris,1900,Athletics,Athletics Men's Standing Long Jump,M,Bronze,23.0,mile Torcheboeuf,FRA
8862,Paris,1900,Athletics,Athletics Men's Standing Triple Jump,M,Silver,24.0,"Irving Knott ""Irv"" Baxter",USA
33557,Paris,1900,Athletics,Athletics Men's Standing Triple Jump,M,Gold,26.0,"Raymond Clarence ""Ray"" Ewry",USA
38860,Paris,1900,Athletics,Athletics Men's Standing Triple Jump,M,Bronze,24.0,"Robert ""Bob"" Garrett",USA
22700,Paris,1900,Athletics,Athletics Men's Triple Jump,M,Silver,31.0,James Brendan Bennet Connolly,USA
97040,Paris,1900,Athletics,Athletics Men's Triple Jump,M,Gold,21.0,Meyer Prinstein,USA
109497,Paris,1900,Athletics,Athletics Men's Triple Jump,M,Bronze,25.0,Lewis Pendleton Sheldon,USA
25866,Paris,1900,Basque Pelota,Basque Pelota Men's Two-Man Teams With Cesta,M,Gold,26.0,Jos de Amzola y Aspiza,ESP
126675,Paris,1900,Basque Pelota,Basque Pelota Men's Two-Man Teams With Cesta,M,Gold,26.0,Francisco Villota y Baquiola,ESP
3871,Paris,1900,Cricket,Cricket Men's Cricket,M,Silver,40.0,William Wallace Anderson,GBR
5871,Paris,1900,Cricket,Cricket Men's Cricket,M,Silver,,"William Dunbar ""Willie"" Attrill",FRA
9009,Paris,1900,Cricket,Cricket Men's Cricket,M,Gold,,Charles Beachey Beachcroft (Kay-),GBR
11696,Paris,1900,Cricket,Cricket Men's Cricket,M,Gold,24.0,Arthur Ernest Burrington Birkett,GBR
14259,Paris,1900,Cricket,Cricket Men's Cricket,M,Gold,26.0,Alfred James Bowerman,GBR
14556,Paris,1900,Cricket,Cricket Men's Cricket,M,Silver,,J. Braid,GBR
15626,Paris,1900,Cricket,Cricket Men's Cricket,M,Silver,,W. Browning,GBR
16101,Paris,1900,Cricket,Cricket Men's Cricket,M,Gold,24.0,George John Buckley,GBR
16474,Paris,1900,Cricket,Cricket Men's Cricket,M,Gold,26.0,Francis Romulus Burchell,GBR
21277,Paris,1900,Cricket,Cricket Men's Cricket,M,Gold,32.0,Frederick William Christian,GBR
23107,Paris,1900,Cricket,Cricket Men's Cricket,M,Gold,25.0,Harry Richard Corner,GBR
24286,Paris,1900,Cricket,Cricket Men's Cricket,M,Gold,24.0,Frederick William Cuming,GBR
29397,Paris,1900,Cricket,Cricket Men's Cricket,M,Gold,24.0,William Stephens Donne,GBR
49978,Paris,1900,Cricket,Cricket Men's Cricket,M,Silver,,Robert Horne,GBR
55887,Paris,1900,Cricket,Cricket Men's Cricket,M,Silver,35.0,Timothe Jordan,GBR
72906,Paris,1900,Cricket,Cricket Men's Cricket,M,Silver,31.0,Arthur MacEvoy,GBR
96654,Paris,1900,Cricket,Cricket Men's Cricket,M,Gold,24.0,Alfred James Powlesland,GBR
101432,Paris,1900,Cricket,Cricket Men's Cricket,M,Silver,35.0,Douglas Francis Robinson,GBR
102484,Paris,1900,Cricket,Cricket Men's Cricket,M,Silver,,H. F. Roques,FRA
107247,Paris,1900,Cricket,Cricket Men's Cricket,M,Silver,33.0,Alfred John Schneidau,GBR
117244,Paris,1900,Cricket,Cricket Men's Cricket,M,Gold,21.0,John Symes,GBR
119315,Paris,1900,Cricket,Cricket Men's Cricket,M,Silver,31.0,"Henry John Terry, Jr.",GBR
120829,Paris,1900,Cricket,Cricket Men's Cricket,M,Gold,29.0,Montagu Henry Toller,GBR
120863,Paris,1900,Cricket,Cricket Men's Cricket,M,Silver,44.0,Philip Humphreys Tomalin,FRA
5989,Paris,1900,Croquet,Croquet Mixed Doubles,M,Gold,15.0,Gaston Achille Louis Aumoitte,FRA
55286,Paris,1900,Croquet,Croquet Mixed Doubles,M,Gold,22.0,Georges douard Johin,FRA
5989,Paris,1900,Croquet,"Croquet Mixed Singles, One Ball",M,Gold,15.0,Gaston Achille Louis Aumoitte,FRA
55286,Paris,1900,Croquet,"Croquet Mixed Singles, One Ball",M,Silver,22.0,Georges douard Johin,FRA
129049,Paris,1900,Croquet,"Croquet Mixed Singles, One Ball",M,Bronze,58.0,Chrtien Andr Waydelich,FRA
106157,Paris,1900,Croquet,"Croquet Mixed Singles, Two Balls",M,Bronze,39.0,Marie Maurice Jacques Alfred Sautereau,FRA
126476,Paris,1900,Croquet,"Croquet Mixed Singles, Two Balls",M,Silver,20.0,Maurice Marie Joseph Vignerot,FRA
129049,Paris,1900,Croquet,"Croquet Mixed Singles, Two Balls",M,Gold,58.0,Chrtien Andr Waydelich,FRA
8513,Paris,1900,Cycling,Cycling Men's 25 kilometres,M,Gold,18.0,Louis Bastien,FRA
25505,Paris,1900,Cycling,Cycling Men's 25 kilometres,M,Bronze,22.0,Auguste Mose Daumain,FRA
48532,Paris,1900,Cycling,Cycling Men's 25 kilometres,M,Silver,29.0,Lloyd Augustin Biden Hildebrand,GBR
15848,Paris,1900,Cycling,Cycling Men's Points Race,M,Gold,21.0,"Ernesto Mario ""Enrico"" Brusoni",ITA
30503,Paris,1900,Cycling,Cycling Men's Points Race,M,Silver,,Karl Duill,GER
122086,Paris,1900,Cycling,Cycling Men's Points Race,M,Bronze,18.0,Louis Auguste Trousselier,FRA
66036,Paris,1900,Cycling,Cycling Men's Sprint,M,Bronze,22.0,John Henry Lake,USA
105673,Paris,1900,Cycling,Cycling Men's Sprint,M,Silver,19.0,"Fernando ""Fernand"" Sanz y Martinez de Arizala",FRA
117827,Paris,1900,Cycling,Cycling Men's Sprint,M,Gold,21.0,Albert Philippe Taillandier,FRA
26490,Paris,1900,Equestrianism,Equestrianism Mixed Four-In-Hand Competition,M,Bronze,49.0,Jean Frdric Andr Poupart de Neuflize,FRA
84123,Paris,1900,Equestrianism,Equestrianism Mixed Four-In-Hand Competition,M,Gold,54.0,Georges Lambert Casimir Nagelmackers,BEL
119866,Paris,1900,Equestrianism,Equestrianism Mixed Four-In-Hand Competition,M,Silver,,Lon Thome,FRA
4914,Paris,1900,Equestrianism,Equestrianism Mixed Hacks And Hunter Combined,M,Silver,,Archenoul,FRA
26465,Paris,1900,Equestrianism,Equestrianism Mixed Hacks And Hunter Combined,M,Bronze,45.0,Robert de Montesquiou-Fzensac,FRA
83439,Paris,1900,Equestrianism,Equestrianism Mixed Hacks And Hunter Combined,M,Gold,48.0,Louis Napolon Murat,FRA
38736,Paris,1900,Equestrianism,Equestrianism Mixed High Jump,M,Gold,43.0,Dominique Maximien Gardres,FRA
121960,Paris,1900,Equestrianism,Equestrianism Mixed High Jump,M,Gold,22.0,"Giovanni Giorgio ""Giangiorgio"" Trissino",ITA
124435,Paris,1900,Equestrianism,Equestrianism Mixed High Jump,M,Bronze,,Georges Van Der Poele,BEL
26039,Paris,1900,Equestrianism,"Equestrianism Mixed Jumping, Individual",M,Bronze,32.0,Louis Marie Joseph Le Beschu de Champsavin,FRA
44637,Paris,1900,Equestrianism,"Equestrianism Mixed Jumping, Individual",M,Gold,38.0,Aim Joseph Haegeman,BEL
124435,Paris,1900,Equestrianism,"Equestrianism Mixed Jumping, Individual",M,Silver,,Georges Van Der Poele,BEL
26569,Paris,1900,Equestrianism,Equestrianism Mixed Long Jump,M,Bronze,,de Prunel,FRA
121960,Paris,1900,Equestrianism,Equestrianism Mixed Long Jump,M,Silver,22.0,"Giovanni Giorgio ""Giangiorgio"" Trissino",ITA
124737,Paris,1900,Equestrianism,Equestrianism Mixed Long Jump,M,Gold,30.0,Constant Octave Van Langhendonck,BEL
14037,Paris,1900,Fencing,"Fencing Men's Foil, Individual",M,Bronze,26.0,Marcel Jacques Amand Romain Boulenger,FRA
23334,Paris,1900,Fencing,"Fencing Men's Foil, Individual",M,Gold,38.0,mile Louis Franois Dsir Coste,FRA
76249,Paris,1900,Fencing,"Fencing Men's Foil, Individual",M,Silver,28.0,Eugne Henri Masson,FRA
60671,Paris,1900,Fencing,"Fencing Men's Foil, Masters, Individual",M,Silver,26.0,Simon Alphonse Kirchhoffer,FRA
78885,Paris,1900,Fencing,"Fencing Men's Foil, Masters, Individual",M,Gold,26.0,Louis Lucien Mrignac,FRA
80062,Paris,1900,Fencing,"Fencing Men's Foil, Masters, Individual",M,Bronze,29.0,Jean-Baptiste Narcisse Mimiague,FRA
26259,Paris,1900,Fencing,"Fencing Men's Sabre, Individual",M,Gold,34.0,Louis Verrant Gabriel Le Bailly de la Falaise,FRA
35801,Paris,1900,Fencing,"Fencing Men's Sabre, Individual",M,Bronze,28.0,"Siegfried Friedrich ""Fritz"" Flesch",AUT
119647,Paris,1900,Fencing,"Fencing Men's Sabre, Individual",M,Silver,,Lon Thibaut,FRA
22764,Paris,1900,Fencing,"Fencing Men's Sabre, Masters, Individual",M,Gold,32.0,Antonio Conte,ITA
85325,Paris,1900,Fencing,"Fencing Men's Sabre, Masters, Individual",M,Bronze,25.0,Milan (Mihajlo) Nerali,AUT
105565,Paris,1900,Fencing,"Fencing Men's Sabre, Masters, Individual",M,Silver,33.0,Italo Santelli,ITA
36144,Paris,1900,Fencing,"Fencing Men's epee, Individual",M,Gold,16.0,Ramn Fonst Segundo,CUB
93529,Paris,1900,Fencing,"Fencing Men's epee, Individual",M,Silver,29.0,Louis Lonce Thophile Perre,FRA
108188,Paris,1900,Fencing,"Fencing Men's epee, Individual",M,Bronze,22.0,Lon Se,FRA
6211,Paris,1900,Fencing,"Fencing Men's epee, Masters and Amateurs, Individual",M,Gold,25.0,Albert Jean Louis Ayat,FRA
36144,Paris,1900,Fencing,"Fencing Men's epee, Masters and Amateurs, Individual",M,Silver,16.0,Ramn Fonst Segundo,CUB
108188,Paris,1900,Fencing,"Fencing Men's epee, Masters and Amateurs, Individual",M,Bronze,22.0,Lon Se,FRA
6211,Paris,1900,Fencing,"Fencing Men's epee, Masters, Individual",M,Gold,25.0,Albert Jean Louis Ayat,FRA
13995,Paris,1900,Fencing,"Fencing Men's epee, Masters, Individual",M,Silver,33.0,Gilbert Bougnol,FRA
67126,Paris,1900,Fencing,"Fencing Men's epee, Masters, Individual",M,Bronze,19.0,Henri Albert Fernand Laurent,FRA
2829,Paris,1900,Football,Football Men's Football,M,Silver,18.0,Richard Louis Pierre Allemane,FRA
6510,Paris,1900,Football,Football Men's Football,M,Silver,17.0,Louis Dsir Bach,FRA
12293,Paris,1900,Football,Football Men's Football,M,Silver,,Alfred Bloch,FRA
16085,Paris,1900,Football,Football Men's Football,M,Gold,24.0,Claude Percival Buckenham,GBR
16727,Paris,1900,Football,Football Men's Football,M,Gold,19.0,Tom Eustace Burridge,GBR
17893,Paris,1900,Football,Football Men's Football,M,Silver,18.0,Fernand mile Canelle,FRA
19595,Paris,1900,Football,Football Men's Football,M,Gold,25.0,Alfred Ernest Chalk,GBR
27218,Paris,1900,Football,Football Men's Football,M,Bronze,,Albert Delbecque,BEL
30724,Paris,1900,Football,Football Men's Football,M,Silver,,R. Duparc,FRA
36903,Paris,1900,Football,Football Men's Football,M,Silver,20.0,Maurice Eugne Fraysse,FRA
37926,Paris,1900,Football,Football Men's Football,M,Silver,22.0,Ren Paul Virgile Gaillard,FRA
38830,Paris,1900,Football,Football Men's Football,M,Silver,,Georges Garnier,FRA
41949,Paris,1900,Football,Football Men's Football,M,Gold,30.0,William Sullivan Gosling,GBR
42370,Paris,1900,Football,Football Men's Football,M,Silver,,Ren Grandjean,FRA
46449,Paris,1900,Football,Football Men's Football,M,Gold,,Henry North Haslam,GBR
51292,Paris,1900,Football,Football Men's Football,M,Silver,21.0,Lucien Paul Nol Huteau,FRA
55677,Paris,1900,Football,Football Men's Football,M,Gold,,James Henry Jones,GBR
58471,Paris,1900,Football,Football Men's Football,M,Bronze,,Raul Kelecom,BEL
66151,Paris,1900,Football,Football Men's Football,M,Silver,,Marcel Lambert,FRA
67659,Paris,1900,Football,Football Men's Football,M,Bronze,,Marcel Leboutte,BEL
71187,Paris,1900,Football,Football Men's Football,M,Bronze,,Lucien Jean Londot,BEL
72827,Paris,1900,Football,Football Men's Football,M,Silver,18.0,Maurice Macaire,FRA
81896,Paris,1900,Football,Football Men's Football,M,Bronze,,Ernest Marie Eugne Adolphe Moreau de Melen,BEL
85040,Paris,1900,Football,Football Men's Football,M,Bronze,,Edmond Neefs,BEL
85802,Paris,1900,Football,Football Men's Football,M,Gold,20.0,John Nicholas,GBR
92824,Paris,1900,Football,Football Men's Football,M,Bronze,,Georges Pelgrims,BEL
92908,Paris,1900,Football,Football Men's Football,M,Silver,,Gaston Peltier,FRA
97829,Paris,1900,Football,Football Men's Football,M,Gold,31.0,"William Francis Patterson ""Bill"" Quash",GBR
99984,Paris,1900,Football,Football Men's Football,M,Bronze,,Alphonse Renier,BEL
113625,Paris,1900,Football,Football Men's Football,M,Gold,,"Frederick George ""Fred"" Spackman",GBR
113669,Paris,1900,Football,Football Men's Football,M,Bronze,,mile Hilaire Spannoghe,BEL
120077,Paris,1900,Football,Football Men's Football,M,Bronze,17.0,Eric Peter Hypolithe Thornton,GBR
122797,Paris,1900,Football,Football Men's Football,M,Gold,18.0,Richard Rennie Turner,GBR
124664,Paris,1900,Football,Football Men's Football,M,Bronze,21.0,"Hendrik ""Henk"" van Heuckelum",NED
134198,Paris,1900,Football,Football Men's Football,M,Gold,,"Walter John ""Jack"" Zealley",GBR
101344,Paris,1900,Golf,Golf Men's Individual,M,Bronze,31.0,David Donaldson Robertson,GBR
103689,Paris,1900,Golf,Golf Men's Individual,M,Silver,42.0,Walter Mathers Rutherford,GBR
105390,Paris,1900,Golf,Golf Men's Individual,M,Gold,34.0,Charles Edward Sands,USA
150,Paris,1900,Golf,Golf Women's Individual,F,Gold,23.0,Margaret Ives Abbott (-Dunne),USA
96774,Paris,1900,Golf,Golf Women's Individual,F,Bronze,41.0,"Myra Abigail ""Abbie"" Pratt (Pankhurst-, Wright-, -Karageorgevich)",USA
130096,Paris,1900,Golf,Golf Women's Individual,F,Silver,23.0,"Pauline ""Polly"" Whittier (-Iselin)",USA
8399,Paris,1900,Gymnastics,Gymnastics Men's Individual All-Around,M,Silver,22.0,"Franois ""Nol"" Bas",FRA
27421,Paris,1900,Gymnastics,Gymnastics Men's Individual All-Around,M,Bronze,25.0,Georges Lucien Dmanet,FRA
105386,Paris,1900,Gymnastics,Gymnastics Men's Individual All-Around,M,Gold,28.0,Silvaine Gustave Sandras,FRA
10346,Paris,1900,Polo,Polo Men's Polo,M,Gold,33.0,John Graham Hope de la Poer Beresford,GBR
16106,Paris,1900,Polo,Polo Men's Polo,M,Silver,27.0,Walter Selby Buckmaster,GBR
25051,Paris,1900,Polo,Polo Men's Polo,M,Gold,37.0,Denis St. George Daly,GBR
26408,Paris,1900,Polo,Polo Men's Polo,M,Silver,37.0,Jean Pierre Marie Joseph  De Madre De Loos,FRA
26608,Paris,1900,Polo,Polo Men's Polo,M,Bronze,32.0,douard Alphonse de Rothschild,FRA
33106,Paris,1900,Polo,Polo Men's Polo,M,Bronze,38.0,Jos Eustaquio Luis Francisco Escandn y Barrn,MEX
33107,Paris,1900,Polo,Polo Men's Polo,M,Bronze,42.0,Jos Manuel Mara del Corazn de Jess Escandn y Barrn,MEX
33109,Paris,1900,Polo,Polo Men's Polo,M,Bronze,44.0,Jos Pablo Eustaquio Manuel Francisco Escandn y Barrn,MEX
36535,Paris,1900,Polo,Polo Men's Polo,M,Bronze,31.0,Mortimer Henri Robert Fournier-Sarlovze,FRA
36914,Paris,1900,Polo,Polo Men's Polo,M,Silver,24.0,"Frederick Charles Maitland ""Freddie"" Freake",GBR
40320,Paris,1900,Polo,Polo Men's Polo,M,Bronze,26.0,Frederick Agnew Gill,GBR
58391,Paris,1900,Polo,Polo Men's Polo,M,Gold,32.0,Foxhall Parker Keene,USA
73056,Paris,1900,Polo,Polo Men's Polo,M,Gold,48.0,Frank Jay Mackey,USA
77415,Paris,1900,Polo,Polo Men's Polo,M,Silver,28.0,Walter Adolph McCreery,USA
98916,Paris,1900,Polo,Polo Men's Polo,M,Bronze,34.0,Maurice Auguste Raoul-Duval,FRA
99245,Paris,1900,Polo,Polo Men's Polo,M,Gold,33.0,"Alfred ""Toby"" Rawlinson",GBR
131733,Paris,1900,Polo,Polo Men's Polo,M,Bronze,,William Hayden Wright,USA
404,Paris,1900,Rowing,Rowing Men's Coxed Eights,M,Gold,15.0,"Louis Grenville ""Lou"" Abell",USA
14667,Paris,1900,Rowing,Rowing Men's Coxed Eights,M,Bronze,25.0,Franois Antoine Brandt,NED
15243,Paris,1900,Rowing,Rowing Men's Coxed Eights,M,Bronze,28.0,Hermanus Gerardus Brockmann,NED
15689,Paris,1900,Rowing,Rowing Men's Coxed Eights,M,Silver,27.0,Prospre Bruggeman,BEL
18472,Paris,1900,Rowing,Rowing Men's Coxed Eights,M,Gold,23.0,"William John ""Bill"" Carr",USA
25931,Paris,1900,Rowing,Rowing Men's Coxed Eights,M,Silver,21.0,Jules Maria Adolphe Henri De Bisschop,BEL
26051,Paris,1900,Rowing,Rowing Men's Coxed Eights,M,Silver,,Oscar De Cock,BEL
26670,Paris,1900,Rowing,Rowing Men's Coxed Eights,M,Silver,23.0,Oscar Charles de Somville,BEL
26863,Paris,1900,Rowing,Rowing Men's Coxed Eights,M,Gold,20.0,Harry Leopold DeBaecke,USA
33563,Paris,1900,Rowing,Rowing Men's Coxed Eights,M,Gold,32.0,"John Onins Exley, Jr.",USA
39362,Paris,1900,Rowing,Rowing Men's Coxed Eights,M,Gold,27.0,John Francis Geiger,USA
47095,Paris,1900,Rowing,Rowing Men's Coxed Eights,M,Gold,35.0,"Edwin P. ""Ed"" Hedley",USA
47514,Paris,1900,Rowing,Rowing Men's Coxed Eights,M,Silver,25.0,Maurice Constant Maria Hemelsoet,BEL
56463,Paris,1900,Rowing,Rowing Men's Coxed Eights,M,Gold,26.0,"James Benner ""Jim"" Juvenal",USA
61136,Paris,1900,Rowing,Rowing Men's Coxed Eights,M,Bronze,22.0,Roelof Klein,NED
68229,Paris,1900,Rowing,Rowing Men's Coxed Eights,M,Bronze,22.0,Ruurd Gerbens Leegstra,NED
70978,Paris,1900,Rowing,Rowing Men's Coxed Eights,M,Gold,24.0,Roscoe Conkling Lockwood,USA
75384,Paris,1900,Rowing,Rowing Men's Coxed Eights,M,Gold,26.0,"Edward ""Ed"" Marsh",USA
78262,Paris,1900,Rowing,Rowing Men's Coxed Eights,M,Bronze,22.0,Walter Meijer Timmerman Thijssen,NED
79473,Paris,1900,Rowing,Rowing Men's Coxed Eights,M,Bronze,25.0,Walter Middelberg,NED
87978,Paris,1900,Rowing,Rowing Men's Coxed Eights,M,Silver,21.0,Frank Olof Odberg,BEL
88101,Paris,1900,Rowing,Rowing Men's Coxed Eights,M,Bronze,24.0,Hendrik Karel Offerhaus,NED
122029,Paris,1900,Rowing,Rowing Men's Coxed Eights,M,Bronze,22.0,Henricus Tromp (-van Hettinga Tromp),NED
124231,Paris,1900,Rowing,Rowing Men's Coxed Eights,M,Silver,19.0,Marcel Lucien Charles Van Crombrugge,BEL
124525,Paris,1900,Rowing,Rowing Men's Coxed Eights,M,Bronze,31.0,Johannes Wilhelmus Maria van Dijk,NED
124730,Paris,1900,Rowing,Rowing Men's Coxed Eights,M,Silver,,Alfred Van Landeghem,BEL
125969,Paris,1900,Rowing,Rowing Men's Coxed Eights,M,Silver,26.0,Maurice Justin Verdonck,BEL
3476,Paris,1900,Rowing,Rowing Men's Coxed Fours,M,Bronze,21.0,Max Heinrich Ammermann,GER
13957,Paris,1900,Rowing,Rowing Men's Coxed Fours,M,Gold,30.0,Jules Henri Bouckaert,FRA
15243,Paris,1900,Rowing,Rowing Men's Coxed Fours,M,Silver,28.0,Hermanus Gerardus Brockmann,NED
18617,Paris,1900,Rowing,Rowing Men's Coxed Fours,M,Bronze,31.0,Wilhelm Emil Carstens,GER
19094,Paris,1900,Rowing,Rowing Men's Coxed Fours,M,Gold,25.0,Jean Baptiste Albert Joseph Cau,FRA
19917,Paris,1900,Rowing,Rowing Men's Coxed Fours,M,Gold,,Charlot,FRA
27223,Paris,1900,Rowing,Rowing Men's Coxed Fours,M,Gold,24.0,mile Henri Delchambre,FRA
34574,Paris,1900,Rowing,Rowing Men's Coxed Fours,M,Bronze,24.0,Ferdinand Ernst Felle,GER
35156,Paris,1900,Rowing,Rowing Men's Coxed Fours,M,Bronze,20.0,Otto Fickeisen,GER
41943,Paris,1900,Rowing,Rowing Men's Coxed Fours,M,Gold,15.0,Carl Heinrich Goler,GER
41944,Paris,1900,Rowing,Rowing Men's Coxed Fours,M,Gold,21.0,Gustav Ludwig Goler,GER
41945,Paris,1900,Rowing,Rowing Men's Coxed Fours,M,Gold,24.0,"Carl Oscar Goler, II",GER
46896,Paris,1900,Rowing,Rowing Men's Coxed Fours,M,Gold,22.0,Henri Alphonse Hazebrouck (Charlet-),FRA
48444,Paris,1900,Rowing,Rowing Men's Coxed Fours,M,Silver,21.0,Coenraad Christiaan Hiebendaal,NED
58050,Paris,1900,Rowing,Rowing Men's Coxed Fours,M,Gold,21.0,Walther Katzenstein,GER
62819,Paris,1900,Rowing,Rowing Men's Coxed Fours,M,Bronze,29.0,Richard Wilhelm Julius Krner,GER
64289,Paris,1900,Rowing,Rowing Men's Coxed Fours,M,Bronze,19.0,Franz Krwerath,GER
68356,Paris,1900,Rowing,Rowing Men's Coxed Fours,M,Bronze,27.0,Karl Georg Lehle,GER
71627,Paris,1900,Rowing,Rowing Men's Coxed Fours,M,Silver,22.0,"Gerhard Oswald ""Geert"" Lotsij",NED
71628,Paris,1900,Rowing,Rowing Men's Coxed Fours,M,Silver,20.0,"Paulus Jan ""Paul"" Lotsij",NED
72221,Paris,1900,Rowing,Rowing Men's Coxed Fours,M,Silver,25.0,Georges Joseph Lumpp,FRA
81186,Paris,1900,Rowing,Rowing Men's Coxed Fours,M,Bronze,22.0,Adolf Mller,GER
82504,Paris,1900,Rowing,Rowing Men's Coxed Fours,M,Bronze,22.0,Gustav-Adolf Moths,GER
93560,Paris,1900,Rowing,Rowing Men's Coxed Fours,M,Silver,24.0,Charles Jean Baptiste Perrin,FRA
103655,Paris,1900,Rowing,Rowing Men's Coxed Fours,M,Bronze,28.0,Carl Wilhelm Hugo Rster,GER
113397,Paris,1900,Rowing,Rowing Men's Coxed Fours,M,Silver,24.0,Ovide Daniel Louis Henri Soubeyran,FRA
119335,Paris,1900,Rowing,Rowing Men's Coxed Fours,M,Silver,21.0,Johannes Hester Lambertus Terwogt,NED
120277,Paris,1900,Rowing,Rowing Men's Coxed Fours,M,Gold,21.0,Oscar Waldemar Tietgens,GER
129244,Paris,1900,Rowing,Rowing Men's Coxed Fours,M,Silver,24.0,mile Robert Wegelin,FRA
130457,Paris,1900,Rowing,Rowing Men's Coxed Fours,M,Bronze,25.0,Hermann Wilker,GER
14667,Paris,1900,Rowing,Rowing Men's Coxed Pairs,M,Gold,25.0,Franois Antoine Brandt,NED
15243,Paris,1900,Rowing,Rowing Men's Coxed Pairs,M,Gold,28.0,Hermanus Gerardus Brockmann,NED
27404,Paris,1900,Rowing,Rowing Men's Coxed Pairs,M,Bronze,36.0,Carlos Deltour,FRA
61136,Paris,1900,Rowing,Rowing Men's Coxed Pairs,M,Gold,22.0,Roelof Klein,NED
75677,Paris,1900,Rowing,Rowing Men's Coxed Pairs,M,Silver,,Lucien Martinet,FRA
91167,Paris,1900,Rowing,Rowing Men's Coxed Pairs,M,Bronze,,Paoli,FRA
125625,Paris,1900,Rowing,Rowing Men's Coxed Pairs,M,Bronze,21.0,"Antoine ""Erneste"" Vdrenne",FRA
128062,Paris,1900,Rowing,Rowing Men's Coxed Pairs,M,Silver,25.0,Maxime Ren Waleff,FRA
5538,Paris,1900,Rowing,Rowing Men's Single Sculls,M,Bronze,28.0,St George Ashe,GBR
8065,Paris,1900,Rowing,Rowing Men's Single Sculls,M,Gold,20.0,Hermann Joseph Barrelet,FRA
39072,Paris,1900,Rowing,Rowing Men's Single Sculls,M,Silver,,Charles Andr Gaudin,FRA
1538,Paris,1900,Rugby,Rugby Men's Rugby,M,Gold,20.0,Vladimir Atoff,FRA
2316,Paris,1900,Rugby,Rugby Men's Rugby,M,Gold,,A. Albert,FRA
3536,Paris,1900,Rugby,Rugby Men's Rugby,M,Silver,29.0,Franz Albert Amrhein,GER
8913,Paris,1900,Rugby,Rugby Men's Rugby,M,Silver,23.0,"Francis Charles ""Frank"" Bayliss",GBR
11068,Paris,1900,Rugby,Rugby Men's Rugby,M,Silver,20.0,Hugo Adolf Betting,GER
11634,Paris,1900,Rugby,Rugby Men's Rugby,M,Gold,21.0,Lon Binoche,FRA
11733,Paris,1900,Rugby,Rugby Men's Rugby,M,Silver,,John Henry Birtles,GBR
17975,Paris,1900,Rugby,Rugby Men's Rugby,M,Silver,,James Cantion,GBR
22406,Paris,1900,Rugby,Rugby Men's Rugby,M,Gold,25.0,Jean Collas,FRA
25355,Paris,1900,Rugby,Rugby Men's Rugby,M,Silver,24.0,Arthur John Lovett Darby,GBR
28003,Paris,1900,Rugby,Rugby Men's Rugby,M,Silver,22.0,Clement Pemberton Deykin,GBR
39119,Paris,1900,Rugby,Rugby Men's Rugby,M,Gold,24.0,"Henry Jean Guy ""Jean-Guy"" Gautier",FRA
40576,Paris,1900,Rugby,Rugby Men's Rugby,M,Gold,25.0,Auguste Paul Almire Giroux,FRA
41407,Paris,1900,Rugby,Rugby Men's Rugby,M,Gold,24.0,Charles Marius Duma Adolphe Gondouin,FRA
47724,Paris,1900,Rugby,Rugby Men's Rugby,M,Gold,,Constantin Henriquez,HAI
47939,Paris,1900,Rugby,Rugby Men's Rugby,M,Silver,,Jacob Hermann,GER
48220,Paris,1900,Rugby,Rugby Men's Rugby,M,Gold,,Jean Herv,FRA
49206,Paris,1900,Rugby,Rugby Men's Rugby,M,Silver,,Willy Hofmeister,GER
