datetime,Hidráulica,Ajuste P48,Saldo Andorra,Saldo Marruecos,Saldo Francia,Saldo Portugal,otras renovables,Residuos no renovables,Cogeneración,Eólica,Carbón,Enlace Baleares,Consumo bombeo,Solar térmica,Solar fotovoltaica,Ciclo combinado,Turbinación bombeo,Nuclear
2022-01-06 21:00:00,3466.5,-500.0,-60.0,0.0,2411.7,-266.5,587.6,308.8,2869.9,8705.9,1120.0,-40.8,0.0,10.1,4.7,3320.1,1485.0,6099.4
2022-01-06 22:00:00,2764.0,-200.0,-54.0,80.0,2189.2,-784.1,608.9,309.0,2876.3,8658.4,1125.0,-40.8,0.0,10.1,0.6,3245.6,1485.0,6099.4
2022-01-06 23:00:00,2234.4,-200.0,-49.0,160.0,1132.6,-905.3,620.5,309.1,2856.4,8724.8,1121.6,-40.8,0.0,10.0,1.7,3350.9,686.0,6098.4
2022-01-07 00:00:00,1945.9,0.0,-44.0,400.0,1292.3,-2405.6,627.6,307.4,2835.8,8654.2,1105.0,-40.8,-465.3,10.0,0.1,3350.3,0.0,6099.3
2022-01-07 01:00:00,1687.4,0.0,-39.0,440.0,915.9,-2332.9,626.9,308.1,2776.2,8661.6,1115.0,-40.8,-958.0,10.0,0.1,3247.2,0.0,6090.0
2022-01-07 02:00:00,1609.2,0.0,-36.0,440.0,-240.3,-1415.5,626.9,307.1,2776.8,8608.9,1108.3,-40.8,-1640.0,10.0,0.1,2849.7,0.0,6099.3
2022-01-07 03:00:00,1569.9,0.0,-35.0,440.0,1967.2,-2165.9,624.9,264.0,2762.0,8467.1,1110.0,-40.8,-3215.0,10.0,0.1,2659.8,0.0,6099.3
2022-01-07 04:00:00,1622.5,-250.0,-34.0,440.0,2179.8,-2483.8,647.8,262.7,2767.7,8635.8,1125.0,-40.8,-3260.0,10.0,0.1,2860.5,0.0,6099.4
2022-01-07 05:00:00,1610.0,-250.0,-35.0,440.0,670.2,-1243.7,648.2,262.9,2768.6,8927.1,1125.0,-40.8,-2892.0,10.0,0.2,3099.0,0.0,6099.4
2022-01-07 06:00:00,1914.0,-350.0,-39.0,400.0,0.0,-590.4,639.9,261.4,2769.4,9238.0,1104.1,-40.8,-1896.2,10.0,0.2,3725.8,26.7,6099.4
2022-01-07 07:00:00,2287.3,-400.0,-47.0,240.0,-2212.2,314.8,643.4,276.2,2911.3,9507.4,1112.0,-40.8,-200.4,10.1,2.5,4569.5,776.3,6099.4
2022-01-07 08:00:00,2755.1,-400.0,-53.0,50.0,-2188.0,1278.7,652.2,276.0,2954.9,9440.2,1125.0,-40.8,0.0,10.3,172.7,4438.8,1420.3,6099.4
2022-01-07 09:00:00,2738.4,-100.0,-13.0,0.0,-2060.2,1163.1,653.4,274.7,2959.0,9497.8,1105.0,-40.8,0.0,23.6,1885.2,4350.5,1100.3,6099.4
2022-01-07 10:00:00,2784.1,200.0,-18.0,0.0,-2369.0,-504.0,651.8,274.9,2973.1,9481.1,1121.2,-40.8,-222.0,125.9,4790.2,4489.2,815.6,6099.4
2022-01-07 11:00:00,2425.8,23.5,-18.0,0.0,-1936.4,-1044.5,632.3,275.5,2927.8,9215.5,1120.0,-40.8,-381.2,614.3,6417.3,3996.9,210.1,6099.4
2022-01-07 12:00:00,2144.4,-362.9,-18.0,0.0,-2246.0,-1663.1,628.8,260.6,2940.1,9366.9,1118.4,-40.8,0.0,954.0,7103.8,3911.4,0.0,6099.4
2022-01-07 13:00:00,2059.4,-450.9,-17.0,0.0,-1552.4,-2007.2,624.2,261.7,2943.2,9704.2,1120.0,-40.8,-55.8,1006.5,7153.8,3498.0,0.0,6099.4
2022-01-07 14:00:00,1989.3,-257.7,-42.0,0.0,-1793.9,-2239.0,632.4,262.6,2941.5,10047.0,1120.0,-40.8,-431.4,1081.0,7036.4,3936.8,0.0,6099.4
2022-01-07 15:00:00,2036.4,-87.0,-41.0,0.0,-1816.7,-2619.6,619.1,260.6,2954.1,9774.7,1110.0,-40.8,-57.4,1288.4,6297.3,3584.0,55.0,6099.4
2022-01-07 16:00:00,2706.3,662.1,-39.0,0.0,-2322.5,-3334.3,620.8,261.3,2954.5,9532.4,1111.7,-40.8,0.0,1419.3,4255.0,4664.0,580.9,6099.4
2022-01-07 17:00:00,3087.4,618.9,-40.0,120.0,-1900.0,-1230.7,648.5,271.4,2994.0,8845.2,1106.5,-40.8,0.0,1043.1,1408.1,5875.6,450.4,6099.4
2022-01-07 18:00:00,3613.1,600.0,-15.0,0.0,-840.0,-330.7,648.4,286.4,3021.7,8965.2,1123.4,-40.8,0.0,250.1,121.7,6390.7,1212.2,6099.4
2022-01-07 19:00:00,3771.2,0.0,-17.0,0.0,333.4,-510.0,647.2,286.5,3026.3,8859.7,1135.0,-40.8,0.0,70.7,33.9,6919.0,1697.7,6099.4
2022-01-07 20:00:00,3521.8,0.0,-18.0,0.0,1806.4,-951.9,646.9,290.7,3011.6,8398.4,1125.0,-40.8,0.0,41.0,1.7,7225.4,1666.9,6099.4
2022-01-07 21:00:00,3798.9,0.0,-13.0,0.0,2900.0,-1813.0,646.8,293.3,3014.0,8046.9,1125.0,-40.8,0.0,26.0,1.0,6558.0,1940.9,6099.4
2022-01-07 22:00:00,2812.7,-300.0,-53.0,60.0,2730.7,-1383.1,629.7,290.7,3010.0,7945.4,1150.0,-40.8,0.0,16.0,0.6,5708.8,1384.0,6099.4
2022-01-07 23:00:00,3058.1,-300.0,-46.0,100.0,2532.5,-3285.0,644.4,291.8,2985.2,7900.0,1125.0,-40.8,0.0,16.0,0.5,5062.2,1486.6,6099.4
2022-01-08 00:00:00,2735.3,-200.0,-34.0,300.0,2089.0,-1652.0,656.6,299.0,2921.0,7626.1,1110.4,-40.8,-202.6,16.0,0.1,3541.7,220.5,6099.9
2022-01-08 01:00:00,2469.2,-200.0,-30.0,340.0,2100.0,-2207.4,656.0,291.4,2902.9,7853.7,1110.0,-40.8,-38.0,10.1,0.1,2755.6,90.0,5932.9
2022-01-08 02:00:00,2099.9,200.0,-28.0,440.0,2079.4,-3079.0,644.4,314.1,2915.1,8009.4,1104.0,-40.8,-253.1,3.1,0.1,2192.4,0.0,5930.0
2022-01-08 03:00:00,1852.0,500.0,-27.0,440.0,2040.0,-3139.5,643.1,318.9,2914.2,7972.0,1125.0,-40.8,-645.4,0.1,0.1,1964.5,0.0,5941.0
2022-01-08 04:00:00,1797.1,600.0,-27.0,440.0,2000.0,-3293.8,640.2,318.0,2914.9,8165.9,1120.0,-40.8,-862.2,0.1,0.1,1800.2,0.0,5960.0
2022-01-08 05:00:00,1842.7,1000.0,-27.0,440.0,2000.0,-3150.1,640.0,318.7,2912.7,8320.0,1085.0,-40.8,-1497.0,0.1,0.2,1640.2,0.0,5980.0
2022-01-08 06:00:00,1948.1,900.0,-29.0,380.0,1290.3,-2997.5,639.2,318.9,2906.3,8581.5,1122.5,-40.8,-717.5,0.1,0.2,2319.4,0.0,6000.0
2022-01-08 07:00:00,2415.9,500.0,-32.0,150.0,1292.5,-2820.1,636.6,320.8,2912.0,8838.4,1065.0,-40.8,-88.7,0.0,2.5,2273.6,164.0,6021.0
2022-01-08 08:00:00,2522.9,200.0,-36.0,0.0,1592.6,-1592.6,641.1,307.0,2890.3,9018.1,1113.0,-40.8,0.0,0.3,188.3,2217.8,153.0,6041.0
2022-01-08 09:00:00,2540.5,-600.0,-41.0,0.0,1658.8,-1059.3,647.7,320.1,2910.1,9303.4,1125.0,-40.8,0.0,7.3,2107.8,1495.0,447.0,6061.0
2022-01-08 10:00:00,2328.8,-200.0,-46.0,0.0,1122.3,-1309.8,645.0,305.3,2883.7,8778.4,1110.0,-40.8,0.0,112.1,5057.4,1330.0,447.0,6080.0
2022-01-08 11:00:00,2123.7,0.0,-47.0,0.0,895.0,-2414.9,644.5,307.0,2872.6,8647.3,1110.0,-40.8,0.0,502.0,6639.4,1272.8,192.0,6097.0
2022-01-08 12:00:00,1890.1,-200.0,-47.0,0.0,637.9,-3156.3,638.0,320.2,2875.7,9478.7,1115.0,-40.8,-208.0,761.7,7121.8,1301.5,390.8,6099.9
2022-01-08 13:00:00,2004.9,-900.0,-47.0,0.0,2098.5,-3240.7,623.7,306.8,2769.5,10256.9,1080.0,-40.8,-1170.0,763.1,7173.2,1270.0,65.0,6099.9
2022-01-08 14:00:00,1901.4,-994.1,-45.0,0.0,2302.8,-3816.7,626.2,308.8,2731.0,11024.4,1085.0,-40.8,-1344.0,815.5,6900.7,1260.2,123.8,6099.9
2022-01-08 15:00:00,1800.0,-694.6,-44.0,0.0,1942.6,-3741.1,625.3,307.5,2743.1,11677.8,1080.0,-40.8,-1506.0,840.6,6093.1,1391.3,0.0,6099.9
2022-01-08 16:00:00,1944.1,-1200.0,-43.0,0.0,2065.7,-3180.9,622.6,307.1,2707.1,12344.1,1076.0,-40.8,-1146.0,790.0,4121.9,1182.5,83.0,6099.9
2022-01-08 17:00:00,2353.6,-700.0,-43.0,0.0,1470.1,-1962.5,642.0,307.7,2732.2,13155.1,1091.0,-40.8,-407.0,454.1,1352.1,1240.4,208.3,6099.9
2022-01-08 18:00:00,2733.3,-197.1,-46.0,0.0,2590.0,-2116.2,638.5,321.1,2825.0,13983.0,1090.0,-40.8,-0.3,104.9,74.8,946.0,760.1,6099.9
2022-01-08 19:00:00,3054.9,-300.0,-48.0,-300.0,2590.0,-1863.3,643.6,320.8,2837.8,14450.6,1125.0,-40.8,0.0,12.0,4.2,965.7,1582.4,6099.9
2022-01-08 20:00:00,3212.0,-600.0,-48.0,-300.0,2590.0,-1582.7,637.7,321.0,2845.0,14979.2,1125.0,-40.8,0.0,13.0,1.7,991.0,1692.0,6099.9
2022-01-08 21:00:00,2765.0,-400.0,-45.0,-300.0,2587.0,-993.9,639.2,307.8,2813.6,15056.7,1117.0,-40.8,0.0,12.4,1.0,1024.5,1087.0,6099.9
2022-01-08 22:00:00,2157.8,0.0,-41.0,0.0,2590.0,-2091.3,622.5,308.2,2704.9,15003.2,1050.0,-40.8,-118.7,2.1,0.6,1072.8,552.6,6099.9
2022-01-08 23:00:00,1980.8,0.0,-38.0,0.0,1561.0,-2925.0,611.5,308.4,2603.5,15081.4,995.0,-40.8,-605.0,0.0,0.5,1277.4,192.0,6099.9
2022-01-09 00:00:00,1890.1,-200.0,-30.0,200.0,1428.4,-3025.6,614.4,300.0,2260.7,15686.1,963.7,-40.8,-2676.5,0.0,0.1,1369.3,0.0,6100.9
2022-01-09 01:00:00,1714.8,400.0,-28.0,300.0,-74.0,-3156.8,610.9,301.0,2230.3,15623.0,770.8,-40.8,-3098.0,0.0,0.1,1315.9,0.0,6100.9
2022-01-09 02:00:00,1477.5,0.0,-25.0,400.0,-1536.8,-2973.1,608.3,298.9,2233.6,15993.7,870.0,-40.8,-3241.4,0.0,0.1,1319.9,0.0,6100.9
2022-01-09 03:00:00,1331.3,0.0,-24.0,440.0,-1640.8,-2390.9,607.9,299.8,2214.1,15785.9,831.4,-40.8,-3957.0,0.0,13.3,1178.9,0.0,6100.9
2022-01-09 04:00:00,1378.2,0.0,-24.0,340.0,-2170.6,-2412.6,610.0,300.3,2202.7,15925.2,771.7,-40.8,-3865.0,0.0,0.1,1172.9,0.0,6142.1
2022-01-09 05:00:00,1393.1,200.0,-24.0,340.0,-2967.6,-2165.1,610.1,301.0,2203.7,16104.6,725.0,-40.8,-3770.0,3.0,0.1,1204.9,0.0,6120.9
2022-01-09 06:00:00,1423.4,200.0,-26.0,340.0,-2957.4,-2197.5,610.4,300.3,2215.0,16090.1,758.5,-40.8,-3291.8,12.1,0.2,1300.6,0.0,6100.9
2022-01-09 07:00:00,1480.0,-300.0,-29.0,340.0,-2847.9,-2074.5,611.7,300.0,2231.6,16409.7,865.6,-40.8,-3027.0,16.0,2.5,1619.4,0.0,6256.9
2022-01-09 08:00:00,1936.7,-400.0,-32.0,240.0,-2727.1,-2180.6,615.5,299.8,2242.9,16307.5,865.0,-40.8,-2783.0,16.4,138.5,1632.1,0.0,6229.9
2022-01-09 09:00:00,2099.1,-400.0,-36.0,140.0,-3191.8,-1499.2,618.3,298.1,2329.2,16222.0,942.7,-40.8,-2601.9,23.4,1607.2,1484.8,0.0,6256.9
2022-01-09 10:00:00,2128.4,-1200.0,-41.0,0.0,-2924.7,-1816.3,617.8,298.0,2309.5,16224.2,940.6,-40.8,-2403.0,62.1,4134.8,1317.3,0.0,6310.9
2022-01-09 11:00:00,1994.7,-1500.0,-43.0,0.0,-3052.0,-2702.5,618.9,299.6,2243.0,16250.2,1024.8,-40.8,-1724.9,368.2,5707.4,1283.1,0.0,6310.9
2022-01-09 12:00:00,1799.3,-1900.0,-43.0,0.0,-3052.0,-3100.1,616.9,299.2,2194.6,17021.3,975.6,-40.8,-1499.0,594.3,6070.8,1412.9,0.0,6175.9
2022-01-09 13:00:00,1757.9,-1200.0,-44.0,0.0,-3052.0,-3107.1,615.9,299.4,2192.1,17406.8,1000.6,-40.8,-2119.0,755.8,6142.3,1417.3,0.0,6202.9
2022-01-09 14:00:00,1689.4,-1100.0,-43.0,100.0,-3052.0,-2850.6,588.7,300.0,2197.3,17563.1,1000.1,-40.8,-2288.0,815.3,5947.2,1376.4,0.0,6229.9
2022-01-09 15:00:00,1728.2,-1000.0,-41.0,0.0,-2853.6,-2986.2,598.2,300.2,2175.5,17563.7,977.6,-102.0,-2917.3,925.6,5240.7,1304.5,0.0,6256.9
2022-01-09 16:00:00,1851.1,-100.0,-40.0,200.0,-3237.0,-2718.2,586.0,300.1,2217.5,17421.9,1010.0,-40.8,-2847.5,968.9,3488.5,1168.6,0.0,6283.9
2022-01-09 17:00:00,2273.3,500.0,-40.0,250.0,-3006.0,-2012.9,608.3,305.0,2437.9,17296.0,993.6,-40.8,-2139.2,537.1,1124.7,978.9,160.5,6310.9
2022-01-09 18:00:00,2975.6,300.0,-43.0,0.0,-3006.0,-1905.9,627.0,303.7,2621.1,17215.3,1080.0,-40.8,0.0,129.2,68.6,1293.5,1255.1,6310.9
2022-01-09 19:00:00,3087.1,-100.0,-45.0,-100.0,-3006.0,-917.7,628.6,303.5,2711.5,17118.3,1125.0,-40.8,0.0,19.9,5.0,1481.3,1733.9,6310.9
2022-01-09 20:00:00,4013.7,-400.0,-46.0,-100.0,-2980.9,-838.7,627.8,305.8,2698.2,17280.6,1124.2,-40.8,0.0,16.5,1.8,1437.3,2210.5,6310.9
2022-01-09 21:00:00,3306.5,-500.0,-43.0,-100.0,-1378.1,-1101.8,625.1,306.1,2698.3,16970.8,1125.0,-40.8,0.0,23.4,1.1,1387.3,1943.5,6310.9
2022-01-09 22:00:00,3203.6,-300.0,-39.0,0.0,-3006.0,-1022.9,625.5,306.5,2702.9,16551.0,1105.0,-40.8,-13.0,16.0,0.6,1389.8,1551.7,6310.9
2022-01-09 23:00:00,2510.3,100.0,-35.0,0.0,-3006.0,-2512.0,627.0,306.8,2674.0,16366.8,1139.0,-40.8,-453.0,16.0,0.5,1570.1,584.2,6310.9
2022-01-10 00:00:00,2027.1,100.0,-30.0,340.0,-2699.0,-2499.0,603.8,318.8,2622.3,15837.2,1024.4,-40.8,-1814.3,16.0,0.1,1754.1,0.0,6429.7
2022-01-10 01:00:00,1708.6,200.1,-27.0,400.0,-2589.0,-2799.0,597.3,307.0,2564.7,15349.1,965.0,-40.8,-2507.9,16.1,0.1,1501.6,0.0,6459.7
2022-01-10 02:00:00,1680.8,700.0,-25.0,440.0,-2396.0,-2649.0,601.2,304.8,2558.8,15032.2,975.3,-40.8,-3647.4,16.1,0.1,1432.1,0.0,6489.7
2022-01-10 03:00:00,1683.9,700.0,-24.0,440.0,-2388.0,-2799.0,600.8,305.6,2561.1,14606.4,940.7,-40.8,-3585.0,16.1,0.1,1476.9,0.0,6519.7
2022-01-10 04:00:00,1749.2,0.0,-24.0,340.0,-2699.0,-2699.0,601.9,305.6,2566.9,14281.9,990.0,-40.8,-2691.4,7.1,0.1,1840.8,0.0,6549.7
2022-01-10 05:00:00,1967.4,500.0,-25.0,340.0,-2435.0,-2699.0,601.7,306.2,2570.6,13732.4,960.0,-40.8,-2497.9,0.1,0.1,2276.1,0.0,6518.4
2022-01-10 06:00:00,2106.2,300.0,-29.0,300.0,-2699.0,-2186.6,603.3,306.6,2704.3,13653.9,1066.6,-40.8,-1005.3,0.1,0.1,3619.5,203.5,6909.2
2022-01-10 07:00:00,2598.6,-100.0,-36.0,0.0,-3052.0,-1083.3,603.8,306.5,2832.6,13511.9,1125.0,-40.8,0.0,0.0,2.5,5643.6,1000.1,6553.7
2022-01-10 08:00:00,3063.8,-300.0,-63.0,0.0,-2888.0,-0.5,612.7,319.8,2944.8,13317.6,1125.0,-40.8,0.0,0.2,103.9,6417.9,1475.0,6553.7
2022-01-10 09:00:00,3196.9,-600.0,-57.0,-100.0,-2781.9,-172.9,614.4,319.6,2967.1,13106.2,1125.0,-40.8,0.0,0.1,1108.7,6505.1,1686.3,6513.7
2022-01-10 10:00:00,3177.4,-600.0,-61.0,-100.0,-2900.0,-701.3,612.8,305.0,2952.7,12756.6,1125.0,-40.8,0.0,21.6,2903.9,6859.9,1220.0,6499.7
2022-01-10 11:00:00,2910.2,-100.0,-49.0,-100.0,-2728.0,-1893.0,612.7,319.3,2966.5,12396.2,1125.0,-40.8,0.0,173.4,4293.1,6355.7,991.4,6498.8
2022-01-10 12:00:00,2901.8,0.0,-46.0,-100.0,-2728.0,-2336.6,601.0,319.0,2951.8,12243.8,1125.0,-40.8,0.0,247.0,5203.3,6138.5,1030.0,6499.8
2022-01-10 13:00:00,2537.5,300.0,-45.0,-100.0,-2728.0,-2159.5,598.7,319.1,2940.8,11994.6,1125.0,-40.8,0.0,316.9,5578.8,6135.8,599.0,6500.7
2022-01-10 14:00:00,2405.1,400.0,-73.0,-100.0,-2636.0,-2411.0,613.2,319.9,2974.3,11932.8,1115.0,-40.8,0.0,417.8,5557.1,6217.4,58.0,6499.8
2022-01-10 15:00:00,2611.0,550.0,-71.0,-100.0,-2636.0,-3107.0,613.7,317.4,2950.0,11894.9,1111.7,-40.8,0.0,601.7,5125.0,6232.0,0.0,6532.8
2022-01-10 16:00:00,2951.4,400.0,-70.0,-100.0,-2636.0,-2345.6,614.3,320.0,2979.0,11674.5,1120.0,-40.8,0.0,713.9,3629.1,6082.5,122.0,6545.8
2022-01-10 17:00:00,3499.2,700.0,-71.0,-100.0,-2636.0,-609.2,615.7,313.9,3024.6,11277.8,1115.0,-40.8,0.0,530.4,1214.6,6362.5,523.6,6573.8
2022-01-10 18:00:00,4556.2,350.0,-43.0,-250.0,-2682.0,390.5,615.9,313.9,3067.2,11370.8,1125.0,-40.8,0.0,101.5,91.9,6655.3,1417.8,6605.8
2022-01-10 19:00:00,5576.5,0.0,-46.0,-400.0,-2573.8,390.9,610.3,308.4,3086.8,11323.4,1115.0,-40.8,0.0,2.5,21.9,6648.7,2065.9,6635.8
2022-01-10 20:00:00,4294.2,88.2,-46.0,-400.0,-23.4,-211.9,619.2,321.9,3106.9,11203.4,1115.0,-40.8,0.0,0.1,13.3,6647.6,1490.1,6665.8
2022-01-10 21:00:00,4060.6,210.6,-40.0,-400.0,2066.7,-782.6,619.6,322.7,3082.9,10882.3,1125.0,-40.8,0.0,0.0,12.9,6430.6,84.0,6695.8
2022-01-10 22:00:00,3283.0,129.3,-64.0,-150.0,1138.2,-1832.5,615.7,315.9,3006.9,10316.1,1105.0,-40.8,0.0,0.0,18.0,6325.7,395.4,6700.8
2022-01-10 23:00:00,2852.3,-100.0,-57.0,0.0,907.9,-2285.9,616.9,329.8,2998.5,10271.7,1129.0,-40.8,-995.0,0.0,0.6,5955.4,0.0,6700.8
2022-01-11 00:00:00,2199.5,1000.0,-46.0,0.0,-741.5,-2034.3,629.9,340.8,2969.4,9940.6,1070.0,-40.8,-190.0,0.0,0.1,4386.1,0.0,6674.7
2022-01-11 01:00:00,2106.6,7.9,-42.0,170.0,10.0,-1940.8,629.5,336.9,2964.6,9619.7,975.0,-40.8,-1200.0,0.0,0.1,4213.4,0.0,6704.7
2022-01-11 02:00:00,1967.8,100.0,-40.0,200.0,0.0,-1855.3,628.9,335.7,2971.1,9396.7,870.0,-40.8,-1620.0,0.1,0.1,3863.1,0.0,6734.7
2022-01-11 03:00:00,2060.5,-40.7,-39.0,300.0,540.5,-2368.3,628.6,336.9,2972.8,9037.5,820.0,-40.8,-1444.0,0.0,0.1,3768.3,0.0,6764.7
2022-01-11 04:00:00,2046.4,-42.0,-38.0,340.0,-230.3,-1636.4,628.0,323.5,2936.1,8932.5,824.7,-40.8,-1304.0,0.0,0.1,3870.1,0.0,6794.7
2022-01-11 05:00:00,2169.0,-300.0,-40.0,340.0,-1067.2,-582.8,627.8,336.8,2983.6,8856.6,825.0,-40.8,-1099.3,0.0,0.1,4265.3,0.0,6823.8
2022-01-11 06:00:00,2395.8,-338.3,-45.0,250.0,-2541.0,901.1,625.3,334.4,2971.4,8907.5,825.0,-40.8,-170.6,3.0,0.1,5472.4,40.0,6838.7
2022-01-11 07:00:00,3173.5,-100.0,-55.0,100.0,-2418.0,1698.7,626.7,327.8,3030.7,8877.0,825.0,-40.8,0.0,7.0,2.6,7399.3,266.7,6838.7
2022-01-11 08:00:00,3918.3,-400.0,-65.0,0.0,-2378.0,2365.2,632.9,334.2,3078.8,8701.0,825.0,-40.8,0.0,8.9,154.1,8176.4,400.0,6838.7
2022-01-11 09:00:00,3799.6,-600.0,-26.0,0.0,-2043.0,1721.1,631.8,333.6,3074.3,8812.3,825.0,-40.8,0.0,15.0,1654.1,8179.7,372.7,6838.7
2022-01-11 10:00:00,3145.8,-500.0,-31.0,0.0,-2542.0,739.0,632.5,326.8,3051.1,8917.6,818.0,-40.8,0.0,73.5,4140.2,8068.8,266.6,6772.7
2022-01-11 11:00:00,2530.8,0.0,-31.0,0.0,-2447.0,-1235.2,625.6,280.3,3052.4,9336.5,818.0,-40.8,-4.2,334.0,5571.6,7891.5,0.0,6771.8
2022-01-11 12:00:00,2212.6,-300.0,-31.0,0.0,-2445.0,-1524.6,612.3,267.0,3034.5,9720.5,818.0,-40.8,-373.4,630.9,6228.6,7900.2,0.0,6772.7
2022-01-11 13:00:00,2459.6,-500.0,-30.0,0.0,-2442.0,-1555.3,616.6,267.2,3005.0,9869.2,815.1,-40.8,-886.8,823.5,6269.4,7907.0,0.0,6796.7
2022-01-11 14:00:00,2129.1,-100.0,-58.0,0.0,-2450.0,-1724.2,621.1,254.9,3011.2,9919.4,813.0,-40.8,-994.0,850.3,6015.7,7809.9,0.0,6772.7
2022-01-11 15:00:00,2076.6,300.0,-57.0,0.0,-2472.5,-1987.6,620.8,293.5,3001.6,9921.7,813.0,-40.8,-1560.7,983.1,5446.4,7669.8,0.0,6772.7
2022-01-11 16:00:00,2322.4,900.0,-56.0,0.0,-2497.0,-1933.5,622.9,293.1,3017.9,10012.7,808.0,-40.8,-1238.0,1033.2,3841.4,7539.4,0.0,6772.7
2022-01-11 17:00:00,3685.9,700.0,-56.0,0.0,-2497.0,-1061.7,616.2,301.1,3067.6,9935.3,808.0,-40.8,-611.6,679.3,1345.6,7721.8,0.3,6872.7
2022-01-11 18:00:00,4787.4,500.0,-27.0,0.0,-2319.7,389.9,624.3,300.3,3111.8,10443.4,818.0,-40.8,-440.0,164.6,101.2,8043.8,160.0,6922.7
2022-01-11 19:00:00,5267.5,100.0,-30.0,-200.0,-2200.0,564.7,616.2,300.3,3141.4,11001.9,808.0,-40.8,0.0,49.4,16.6,8140.4,53.3,6950.7
2022-01-11 20:00:00,5556.8,300.0,-29.0,-200.0,-2207.0,286.6,614.7,301.6,3158.0,11497.0,825.0,-40.9,0.0,25.5,1.8,8084.3,0.0,6980.7
2022-01-11 21:00:00,4063.2,375.0,-24.0,-200.0,-445.0,-875.9,616.7,302.3,3141.1,11536.2,820.0,-40.8,0.0,25.2,1.1,8072.8,0.0,7000.7
2022-01-11 22:00:00,2827.8,476.2,-48.0,0.0,-2059.0,-935.8,619.9,295.8,3109.2,11493.3,825.0,-40.8,-51.9,25.1,0.7,7984.3,0.0,7000.7
2022-01-11 23:00:00,2277.1,489.7,-41.0,0.0,-2200.0,-910.7,606.6,308.8,3081.8,11167.4,800.0,-40.8,-909.0,25.1,0.6,7158.6,0.0,7000.7
2022-01-12 00:00:00,2356.1,452.9,-46.0,380.0,-1170.7,-2095.2,609.0,293.2,2949.6,11368.6,813.6,-40.8,-1309.0,25.1,0.1,5117.4,0.0,7012.2
2022-01-12 01:00:00,1987.1,212.8,-42.0,440.0,-2054.5,-1601.4,606.7,294.7,2903.7,11231.9,808.0,-40.8,-1739.0,25.1,0.1,4553.6,0.0,7041.2
2022-01-12 02:00:00,1943.5,286.3,-40.0,440.0,-2381.6,-1594.0,606.7,293.5,2903.1,10966.7,817.9,-40.8,-1837.0,16.1,0.1,4422.2,0.0,7072.2
2022-01-12 03:00:00,1923.3,149.5,-39.0,440.0,-2468.0,-1073.0,605.1,294.7,2924.7,10608.7,824.6,-40.8,-2046.4,9.1,0.1,4302.8,0.0,7096.2
2022-01-12 04:00:00,1897.3,500.0,-38.0,440.0,-2771.9,-753.5,608.9,294.3,2908.3,10425.8,824.6,-40.8,-2123.0,9.1,0.1,4266.2,0.0,7097.2
2022-01-12 05:00:00,1929.0,800.0,-40.0,440.0,-2621.6,-822.5,608.8,295.1,2882.2,10474.2,805.0,-40.8,-2310.0,9.1,0.1,4742.7,0.0,7097.2
2022-01-12 06:00:00,2224.8,600.0,-45.0,300.0,-2045.9,-662.5,607.2,295.7,2909.8,10861.4,820.3,-40.8,-2088.0,9.1,0.1,5940.8,0.0,7097.2
2022-01-12 07:00:00,2669.1,700.0,-56.0,0.0,-2046.4,103.7,603.8,295.6,2980.6,11077.9,825.0,-40.8,-496.3,9.1,2.2,7027.3,0.0,7098.1
2022-01-12 08:00:00,2899.1,300.0,-66.0,0.0,-2050.0,1389.3,614.8,294.6,2995.6,10948.7,800.0,-40.8,0.0,9.3,155.9,8155.4,0.0,7097.2
2022-01-12 09:00:00,2904.8,300.0,-27.0,0.0,-2050.0,530.5,615.9,294.0,3010.6,10916.5,757.5,-40.8,-18.9,15.8,1888.0,7830.3,0.0,7097.2
2022-01-12 10:00:00,2479.8,1200.0,-31.0,-130.0,-2050.0,-459.6,601.8,294.2,2992.2,10577.7,720.0,-40.8,-1379.1,91.4,4751.6,7441.2,0.0,7096.2
2022-01-12 11:00:00,2129.1,1800.0,-31.0,-110.0,-2050.0,-1734.4,598.2,293.7,2993.4,10080.9,720.0,-40.8,-1644.0,501.0,6344.1,6960.1,0.0,7096.2
2022-01-12 12:00:00,2290.6,1100.0,-31.0,0.0,-2150.0,-2331.9,595.8,293.5,2998.4,10259.7,720.0,-40.8,-1857.8,857.9,7092.4,6602.9,0.0,7096.2
2022-01-12 13:00:00,2230.9,300.0,-31.0,0.0,-2150.0,-1957.3,621.4,293.7,3006.6,10014.5,750.0,-40.8,-1834.0,919.7,7225.7,6944.8,0.0,7096.2
2022-01-12 14:00:00,2083.3,400.0,-73.0,0.0,-2150.0,-1848.0,604.1,294.5,3019.3,9897.0,800.0,-40.8,-1834.0,959.5,7163.6,6737.0,0.0,7096.2
2022-01-12 15:00:00,2127.4,500.0,-71.0,0.0,-2150.0,-1865.9,601.1,294.0,3021.9,9767.2,795.0,-40.8,-2306.0,1104.1,6609.7,6781.4,0.0,7097.2
2022-01-12 16:00:00,2288.7,1500.0,-70.0,0.0,-2150.0,-1867.0,598.8,293.7,3036.3,9792.0,795.0,-40.8,-2324.0,1147.2,4651.2,6849.0,0.0,7096.2
2022-01-12 17:00:00,3076.6,500.0,-71.0,0.0,-2150.0,-818.0,601.3,294.5,3113.1,9803.5,805.0,-40.8,-1007.2,784.3,1638.3,8001.7,0.0,7096.2
